FkIdSkRok,FkIdSkola,Skore,VyznanSkore,Mat,PH,T5,T9,T5_mat,T5_SJ,Mat_mat,Mat_VJ,Mat_CJ,Pedag,Rozpocet
20,1913,8.14036102294922,1,,,9.26451873779297,8.40036163330078,9.50729904174805,9.02173919677734,9.00250396728516,7.79821929931641,,2.56815013885498,6.98804397583008
20,1914,6.22432518005371,1,,,7.59137344360352,7.84341735839844,7.71897811889648,7.46376876831055,8.55866775512695,7.12816772460937,,2.63206882476807,6.79362335205078
20,1981,7.09989242553711,0.5,,,10,7.43003997802734,10,10,6.89344940185547,7.96663055419922,,4.84588165283203,5.75285873413086
20,1982,,,,,,,,,,,,5.09402618408203,5.3751091003418
20,1983,7.26260147094727,0.5,,,8.456640625,8.58609161376953,9.03284683227539,7.88043441772461,8.10762481689453,9.06455764770508,,5.31384086608887,5.6344783782959
20,1984,5.61188697814941,1,,,7.01106796264648,7.01612243652344,7.55474472045898,6.46739120483398,7.15411224365234,6.87813186645508,,3.76430015563965,6.3684024810791
20,1985,6.28318061828613,1,,,7.54786834716797,7.55747985839844,8.21167907714844,6.8840576171875,8.58418884277344,6.53077163696289,,3.33660202026367,6.96365814208984
20,1986,4.57700614929199,1,4.54017562866211,4.67805023193359,,,,,6.11862602233887,4.66864395141602,4.19262428283691,3.24256553649902,4.94672203063965
20,1987,6.53151092529297,1,,,8.14609069824219,8.17048797607422,8.32116775512695,7.97101440429688,8.70211639404297,7.64448471069336,,2.7168966293335,7.08636016845703
20,1989,,,,,,,,,,,,4.59374198913574,6.11767196655273
20,1990,,,,,,,,,,,,2.13017501831055,
20,1991,6.97571792602539,1,,,9.90942077636719,8.32305603027344,10,9.81884155273437,8.39205627441406,8.25405502319336,,4.92205047607422,6.97857894897461
20,1992,6.30796661376953,1,,,7.84757385253906,7.89741973876953,8.43065643310547,7.26449203491211,7.73413696289063,8.06070175170898,,2.21715641021729,7.21379699707031
20,1995,5.4285400390625,1,5.51093711853027,4.6032527923584,,,,,5.12779846191406,6.37190055847168,4.76056251525879,2.92338752746582,6.94335250854492
20,1996,5.88691864013672,1,5.74912719726562,8.22704620361328,,,,,0,7.38315200805664,4.10076904296875,3.53218688964844,5.26988830566406
20,1999,7.37394866943359,1,,,9.89051055908203,6.01837005615234,9.78102111816406,10,5.74139823913574,6.29534149169922,,3.91591606140137,6.8695068359375
20,2001,6.19730987548828,1,6.53610000610352,6.07652854919434,,,,,5.21419525146484,7.17164840698242,6.35638732910156,3.26065673828125,5.91147232055664
20,2002,5.82884941101074,1,,,7.8281364440918,7.10537033081055,8.06569290161133,7.59057998657227,7.70029830932617,6.51044235229492,,2.55373096466064,6.92642211914062
20,2003,3.33904342651367,1,4.36186599731445,3.6214298248291,,,,,7.487890625,2.88809356689453,5.01594543457031,2.96885929107666,6.91943435668945
20,2005,5.12913932800293,0.5,,,7.27467422485352,6.12367401123047,7.81021881103516,6.73912963867187,5.96814842224121,6.27919921875,,5.21416854858398,5.05188980102539
20,2006,,,,,,,,,,,,5.19212646484375,6.49895553588867
20,2007,6.44958724975586,1,,,7.74661407470703,7.43383331298828,8.06569290161133,7.42753601074219,7.89309310913086,6.9745735168457,,3.59689636230469,7.16288604736328
20,4236,,,,,,,,,,,,3.93620491027832,6.5141845703125
21,1703,6.45305709838867,0.5,,,8.95379104614258,7.77049789428711,9.577490234375,8.33009185791016,9.1731559753418,6.36783981323242,,5.42007942199707,5.56647338867188
21,1704,5.7109001159668,1,6.16867599487305,4.78127593994141,,,,,4.87485618591309,6.51452789306641,6.35175285339355,2.80267086029053,7.51949996948242
21,1705,5.20829849243164,1,3.72905426025391,6.94705657958984,,,,,0,4.10401000976563,3.32972602844238,3.10633392333984,4.80682373046875
21,1706,6.47047119140625,1,,,8.30556182861328,8.01559753417969,8.35078887939453,8.26033477783203,8.04299850463867,7.98819580078125,,3.45194320678711,6.86205673217773
21,1707,5.81812858581543,1,,,7.3697998046875,7.24028091430664,7.69419021606445,7.04540939331055,7.19829177856445,7.28183288574219,,3.63524742126465,6.50824737548828
21,1708,6.48506546020508,1,5.6233943939209,8.18705596923828,,,,,0,7.43465347290039,3.81213531494141,4.78828125,4.94991149902344
21,1709,,,,,,,,,,,,9.75449371337891,0.45715069770813
21,1714,5.3258171081543,0.5,4.17531814575195,,,,,,0,6.02787437438965,2.42026481628418,7.19652328491211,7.17319793701172
21,1716,5.5411735534668,0.5,,,8.99779510498047,5.65150146484375,8.90104293823242,9.09454803466797,5.25802459716797,6.04497871398926,,5.0306282043457,
21,1717,5.69888687133789,0.5,7.20769577026367,,,,,,0.101214420795441,7.93272705078125,7.94040451049805,4.68106498718262,0.0277282506227493
21,1718,4.36149024963379,1,4.0808422088623,4.7518009185791,,,,,1.77777786254883,4.56276016235352,3.59533615112305,2.83840923309326,4.90288467407227
21,1719,5.60039596557617,1,6.62174453735352,8.34496383666992,,,,,3.44135704040527,9.12057952880859,4.79209022521973,2.3333381652832,5.98774490356445
21,1720,4.72572631835938,0.5,2.36988334655762,,,,,,0,4.19669952392578,0.399787378311157,4.97374458312988,4.85074653625488
21,1721,5.35958976745605,1,,,8.26461486816406,6.17777824401855,8.5064323425293,8.02279739379883,6.3523624420166,6.00319404602051,,3.18878116607666,7.07427444458008
21,1722,6.31019325256348,1,,,7.92487487792969,7.21160430908203,7.87674255371094,7.97300796508789,7.02613220214844,7.39707641601562,,2.96672134399414,6.971630859375
21,1723,,,,,,,,,,,,8.44059677124023,6.20204048156738
21,1724,4.91474609375,0.5,,,7.1581787109375,4.80732955932617,7.37900695800781,6.93735122680664,5.26903076171875,4.34562873840332,,4.17423515319824,5.98925437927246
21,1726,4.92345886230469,0.5,,,7.89742736816406,5.57328872680664,7.70638732910156,8.08846817016602,5.56129417419434,5.58528289794922,,3.70154876708984,5.34661865234375
21,1727,,,,,,,,,,,,3.94748573303223,
21,1728,4.79958076477051,0.5,,,7.49712295532227,5.50026054382324,7.72921142578125,7.26503448486328,5.44983253479004,5.55068855285645,,6.76631317138672,5.50900459289551
21,1729,6.55482330322266,0.5,,,8.1269401550293,8.21572494506836,8.414013671875,7.83986663818359,8.41050186157227,8.02094802856445,,4.18357276916504,5.79266662597656
21,1731,,,,,,,,,,,,7.91697692871094,
21,1733,6.16681175231934,1,,,8.14405899047852,7.56333312988281,8.13544387817383,8.1526741027832,7.54217987060547,7.58448715209961,,3.82982368469238,6.82191009521484
21,1734,5.15464744567871,0.5,,,8.11474685668945,5.88616333007812,8.44324798583984,7.78624572753906,6.19035034179687,5.5819766998291,,5.7733943939209,5.53039779663086
21,1874,5.94740676879883,0.5,,,8.98237152099609,6.57528533935547,9.12881011962891,8.83593292236328,7.136767578125,6.01380348205566,,3.6497241973877,5.69026184082031
21,1875,5.23530502319336,0.5,,,4.13287048339844,7.34788513183594,4.77272720336914,3.49301414489746,7.51332168579102,7.18244781494141,,5.53974800109863,4.27655067443848
21,1876,4.95068435668945,0.5,,,7.57343139648438,5.72666320800781,7.12380676269531,8.03856048583984,4.92948875427246,6.52383804321289,,5.42690505981445,5.74652137756348
21,1877,5.25033569335938,1,,,7.43975677490234,6.27064056396484,7.47550659179687,7.40400619506836,6.74216232299805,5.79911918640137,,1.36129140853882,6.60161895751953
21,1878,6.65976867675781,1,,,7.69197082519531,8.53562469482422,7.70852355957031,7.67541809082031,9.10666961669922,7.96458053588867,,4.22681732177734,8.6663818359375
21,1879,6.67383575439453,1,,,9.42962951660156,7.97984924316406,9.26096572875977,9.59829330444336,8.23796920776367,7.72172927856445,,2.97797203063965,7.13447265625
21,1880,5.61362075805664,1,,,7.76114730834961,6.76898574829102,7.59207992553711,7.93021469116211,6.63105392456055,6.90691757202148,,3.3025203704834,5.58216438293457
21,1881,6.32226982116699,1,,,8.89690856933594,6.78216705322266,8.87899627685547,8.91482162475586,7.00512084960937,6.55921249389648,,3.17005844116211,7.00676803588867
21,1882,,,,,,,,,,,,4.52568168640137,6.03350410461426
21,1883,5.91449737548828,1,,,6.42415313720703,7.48148498535156,6.85751495361328,5.99079055786133,7.96882171630859,6.99414901733398,,3.17165241241455,7.97293319702148
21,1887,4.83138618469238,1,4.90475807189941,6.51040878295898,,,,,7.209423828125,5.57779197692871,3.80816192626953,2.84983749389648,5.20357513427734
21,1888,6.81731567382812,1,,,8.75849914550781,7.94793701171875,8.88208847045899,8.63491058349609,8.03607025146484,7.85980453491211,,3.9344425201416,7.17321548461914
21,1889,5.87676010131836,1,,,7.244091796875,7.37990264892578,7.43161392211914,7.05656890869141,7.23807220458984,7.52173309326172,,3.72849578857422,6.95873947143555
21,1890,5.92483749389648,1,4.3756420135498,6.47525177001953,,,,,2.10587120056152,4.80930671691894,4.39593162536621,2.33625869750977,5.04948959350586
21,1891,,,,,,,,,,,,7.85801239013672,
21,1892,7.32284088134766,1,7.29332809448242,8.68723678588867,,,,,7.16776657104492,8.27800216674805,6.30317268371582,0.979097652435303,7.50174179077148
21,1893,,,,,,,,,,,,,
21,1894,,,,,,,,,,,,9.53867416381836,1.82559623718262
21,1896,6.26175270080566,1,8.24179611206055,8.49620971679687,,,,,9.57055435180664,9.31511535644531,6.95573883056641,3.6067569732666,4.10800476074219
21,1899,6.10178756713867,1,,,8.74531097412109,7.25454254150391,8.82271499633789,8.6679069519043,7.52829360961914,6.98079071044922,,3.77208938598633,6.52649383544922
21,1901,5.94600868225098,1,,,8.31676025390625,7.13776092529297,8.36498336791992,8.26853713989258,6.82553482055664,7.44998626708984,,1.78252086639404,6.95756301879883
21,1902,5.74318885803223,0.5,,,8.00133209228516,6.58007659912109,8.10002059936523,7.90264282226562,6.42286911010742,6.73728408813477,,4.01842193603516,6.84511184692383
21,1903,7.1788703918457,1,,,9.26944580078125,8.87496871948242,9.3690559387207,9.16983642578125,9.68907012939453,8.06086730957031,,3.25458183288574,7.0891960144043
21,1904,5.79399681091309,1,,,7.85244750976562,6.71620941162109,8.28258666992187,7.42230911254883,7.73031005859375,5.70210876464844,,3.46085624694824,6.90058670043945
21,1905,,,,,,,,,,,,5.14375267028809,6.64237823486328
21,1906,5.96062393188477,1,,,7.83462066650391,7.32283325195313,7.60293197631836,8.06631011962891,7.65795669555664,6.98770904541016,,3.41210899353027,7.00325775146484
21,1907,6.40831451416016,1,,,8.17645492553711,7.04483261108398,8.14384765625,8.20906219482422,7.49186477661133,6.59780044555664,,2.04497241973877,7.14887924194336
21,1908,6.29456596374512,1,,,7.30251693725586,7.79347152709961,7.0084228515625,7.59661102294922,7.87999877929687,7.70694427490234,,3.55154495239258,6.79432754516602
21,1909,4.88261566162109,1,,,7.05543823242188,5.78588027954102,7.39976425170898,6.71111297607422,6.23607597351074,5.33568496704102,,3.55750274658203,7.36742248535156
21,1910,,,,,,,,,,,,,
21,1911,,,,,,,,,,,,,
21,1912,,,,,,,,,,,,3.03794727325439,5.6562370300293
21,1913,8.50506896972656,1,,,8.751220703125,8.64710235595703,8.81066284179687,8.69177932739258,9.00271835327148,8.29148712158203,,2.97353630065918,6.86832046508789
21,1914,6.25537948608398,1,,,7.61703796386719,7.88661956787109,7.94968490600586,7.28439102172852,8.67447052001953,7.0987678527832,,3.18763656616211,6.76396713256836
21,1981,7.10747833251953,0.5,,,9.30788116455078,7.90959625244141,9.19942169189453,9.41633987426758,7.11257934570312,8.70661315917969,,5.59093704223633,5.59823036193848
21,1982,,,,,,,,,,,,6.15030517578125,5.46370544433594
21,1983,6.75236740112305,0.5,,,7.80341339111328,8.29583053588867,8.22686386108398,7.37996368408203,8.10918197631836,8.48247909545898,,5.15858459472656,5.57177124023437
21,1984,5.74499702453613,1,,,7.23700408935547,7.16266021728516,7.53157348632813,6.94243392944336,7.34102554321289,6.98429489135742,,3.79550666809082,6.31640319824219
21,1985,6.51349563598633,1,,,8.06583251953125,7.67979965209961,8.27141342163086,7.86025085449219,8.50856704711914,6.85103225708008,,3.31487121582031,6.887451171875
21,1986,4.40959930419922,1,4.07118797302246,4.44979629516602,,,,,5.08514976501465,4.56735153198242,3.45378379821777,3.05662574768066,4.78818244934082
21,1987,6.65322570800781,1,,,7.90375366210938,8.45412445068359,8.22100524902344,7.58650131225586,9.02176971435547,7.88953170776367,,2.79335823059082,6.99106826782227
21,1989,,,,,,,,,,,,4.53759117126465,5.61772766113281
21,1990,,,,,,,,,,,,2.79206237792969,
21,1991,6.93891296386719,1,,,9.08001098632812,8.53818511962891,8.83967895507812,9.32034378051758,8.68451843261719,8.39185180664063,,5.02909660339355,6.69695739746094
21,1992,6.34782447814941,1,,,8.13559646606445,7.86784210205078,8.52620849609375,7.74498443603516,8.0300048828125,7.70567932128906,,2.33856334686279,7.16604461669922
21,1995,5.66026954650879,1,5.80010719299316,2.84771041870117,,,,,5.14359474182129,5.92235336303711,6.03376502990723,3.20473861694336,6.87219696044922
21,1996,5.79538116455078,1,4.51447257995605,8.98030624389648,,,,,0,6.24496078491211,2.7560733795166,3.5861385345459,5.15540962219238
21,1999,7.23167572021484,1,,,9.25673370361328,6.02568893432617,9.24530029296875,9.26816711425781,5.99768524169922,6.05369300842285,,3.9916618347168,6.74898300170898
21,2001,6.23512153625488,1,5.67047538757324,6.39295463562012,,,,,4.95571022033691,7.08057708740234,4.45351371765137,3.32472305297852,5.69264068603516
21,2002,6.37704086303711,1,,,8.58726806640625,7.76597900390625,8.66935958862305,8.50517730712891,8.46550979614258,7.06644897460937,,2.36258296966553,6.92822036743164
21,2003,3.8268123626709,1,5.00315017700195,3.31648902893066,,,,,7.60868377685547,2.92611522674561,6.41002807617187,3.56495361328125,6.66329574584961
21,2005,5.27831573486328,0.5,,,8.47506866455078,5.97217025756836,8.61739196777344,8.33274536132813,5.73106460571289,6.21327629089356,,5.41883964538574,4.89888420104981
21,2006,,,,,,,,,,,,4.87563591003418,6.29217376708984
21,2007,7.18959197998047,1,,,7.79827270507812,7.96714630126953,7.87795104980469,7.71859436035156,8.19139022827148,7.74290237426758,,3.8896614074707,6.98997650146484
21,4236,,,,,,,,,,,,5.20844955444336,5.87399368286133
22,1703,6.00948791503906,0.5,,,8.16858978271484,7.29294967651367,8.55221862792969,7.7849609375,8.590283203125,5.99561576843262,,5.66987342834473,5.39718818664551
22,1704,5.45065612792969,1,5.82169227600098,4.20486526489258,,,,,4.58721809387207,6.18220024108887,5.97283897399902,2.80813369750977,7.40367202758789
22,1705,5.72140655517578,1,4.37318305969238,6.94823913574219,,,,,0,4.91804351806641,3.78170356750488,3.46494979858398,4.98195266723633
22,1706,6.22984504699707,1,,,8.42682037353516,7.57413482666016,8.36452484130859,8.48911666870117,7.7496337890625,7.39863662719727,,3.47316513061523,6.69609222412109
22,1707,6.20086822509766,1,,,7.5164794921875,7.82928695678711,7.9826545715332,7.05030517578125,8.12404403686523,7.54036636352539,,3.99463005065918,6.3999137878418
22,1708,5.81774406433105,1,5.77156524658203,8.27379913330078,,,,,0,7.69087677001953,3.85225410461426,4.59888916015625,4.91175537109375
22,1709,,,,,,,,,,,,9.86956481933594,0.504696607589722
22,1714,,,,,,,,,,,,4.89415855407715,7.5
22,1716,5.22598876953125,0.5,,,8.72384948730469,5.4353385925293,8.54445114135742,8.90324859619141,5.19608001708984,5.67459678649902,,5.18299369812012,
22,1717,5.70499229431152,0.5,7.14691772460938,,,,,,5.24040184020996,6.63063659667969,8.20791702270508,4.27945747375488,0.126341962814331
22,1718,4.92054252624512,1,4.62981605529785,5.59396133422852,,,,,0,5.2016731262207,4.0543586730957,2.97516231536865,4.91591148376465
22,1719,5.25175895690918,1,6.48163223266602,8.9956672668457,,,,,2.84233818054199,9.01143569946289,4.72317047119141,2.6628776550293,5.8961181640625
22,1720,4.42718200683594,0.5,2.18927059173584,,,,,,0,4.01027221679688,0.122187733650208,5.06387214660645,4.81476440429688
22,1721,5.61822319030762,1,,,8.04425048828125,5.95219650268555,8.31781158447266,7.77068862915039,6.29483299255371,5.60956039428711,,3.42076873779297,6.86950302124023
22,1722,6.34108963012695,1,,,7.54193878173828,7.72310485839844,7.69580383300781,7.3880729675293,7.55644149780273,7.88976898193359,,3.49351615905762,6.81903762817383
22,1723,,,,,,,,,,,,6.72445602416992,6.88378753662109
22,1724,4.50659027099609,0.5,,,6.60660171508789,4.6161003112793,6.89496612548828,6.31823768615723,5.20790481567383,4.02429580688477,,4.28956527709961,5.7956859588623
22,1726,4.74921646118164,0.5,,,6.91384429931641,5.61074600219727,7.04417190551758,6.78351745605469,6.06738128662109,5.15411071777344,,4.73019676208496,5.00640106201172
22,1727,,,,,,,,,,,,4.61179351806641,
22,1728,4.72164764404297,0.5,,,6.51363754272461,5.69820022583008,6.78761901855469,6.2396556854248,5.85641059875488,5.53998985290527,,6.87531204223633,5.51140785217285
22,1729,6.03489189147949,0.5,,,7.63121185302734,7.5144157409668,8.18037261962891,7.08205108642578,7.49584350585937,7.53298797607422,,5.08752326965332,5.75047988891602
22,1731,,,,,,,,,,,,7.18417205810547,
22,1733,5.7181022644043,1,,,7.93791198730469,6.88419952392578,8.15062484741211,7.72519989013672,7.08595657348633,6.68244323730469,,4.08994102478027,6.48359375
22,1734,5.44337997436523,0.5,,,7.66830139160156,6.5161994934082,8.09997406005859,7.23662796020508,6.49863052368164,6.53376846313477,,5.68438148498535,5.48664970397949
22,1874,5.60829048156738,0.5,,,8.40509643554688,6.54545211791992,8.54213790893555,8.26805419921875,7.14269332885742,5.94821128845215,,4.15126266479492,5.54512596130371
22,1875,4.93002166748047,0.5,,,5.60447235107422,6.34854507446289,6.11006774902344,5.09887733459473,6.82383880615234,5.87325096130371,,5.30036125183105,4.8054370880127
22,1876,5.29196281433105,0.5,,,7.27298355102539,6.39561004638672,7.03083114624023,7.5198844909668,6.04201698303223,6.74920272827148,,5.33496131896973,6.01756629943848
22,1877,5.38699340820312,1,,,7.35309143066406,6.52729187011719,7.63023376464844,7.07594909667969,7.16749572753906,5.88708763122559,,2.4546558380127,6.18513107299805
22,1878,6.70117111206055,1,,,8.00416793823242,8.50056304931641,8.07534332275391,7.93299255371094,8.95557403564453,8.04555282592773,,4.2796085357666,8.0801872253418
22,1879,6.25995559692383,1,,,9.21717987060547,7.36086578369141,8.88007278442383,9.55428771972656,7.41407928466797,7.30765151977539,,3.32522239685059,6.84538345336914
22,1880,5.4866081237793,1,,,7.16323699951172,6.75660095214844,7.29717178344727,7.02930145263672,7.10264434814453,6.41055679321289,,3.67775001525879,5.46513862609863
22,1881,6.59572296142578,1,,,8.50142669677734,6.64845886230469,8.82028350830078,8.18256988525391,7.07041625976562,6.2265022277832,,3.45941047668457,6.76845092773438
22,1882,,,,,,,,,,,,4.66003952026367,5.94417114257813
22,1883,5.41644897460938,1,,,6.15782470703125,6.97480697631836,6.71036148071289,5.60528831481934,7.10331573486328,6.84629821777344,,3.43266296386719,7.69873657226563
22,1887,4.71557159423828,1,5.09731521606445,6.12326507568359,,,,,6.42217025756836,5.73485717773437,3.92484436035156,3.30012893676758,5.203125
22,1888,6.52748870849609,1,,,8.6437255859375,7.75515289306641,8.89814300537109,8.38930740356445,8.67383575439453,6.83647003173828,,4.31308898925781,6.90407257080078
22,1889,5.32726211547852,1,,,7.44422149658203,6.39736328125,7.5052490234375,7.38319396972656,6.2343879699707,6.5603385925293,,4.01003265380859,6.80098571777344
22,1890,5.53195495605469,1,4.17477722167969,6.02254104614258,,,,,2.15575275421143,5.17487487792969,3.69759216308594,2.83854064941406,4.95775184631348
22,1891,,,,,,,,,,,,8.42483367919922,
22,1892,6.60558929443359,1,6.99412002563477,8.11776504516602,,,,,7.17612609863281,7.81634674072266,6.07599754333496,1.67926807403564,7.44490051269531
22,1893,,,,,,,,,,,,7.30802764892578,
22,1894,,,,,,,,,,,,9.67616195678711,1.02291030883789
22,1896,6.45882568359375,1,7.67818603515625,9.06788177490234,,,,,6.57441253662109,9.03843688964844,6.2364387512207,3.33310928344727,3.95656318664551
22,1899,6.29530601501465,1,,,8.52017440795898,7.65211868286133,8.77522201538086,8.26512680053711,7.92190780639648,7.38232955932617,,3.80806503295898,6.36187133789062
22,1901,5.84956588745117,1,,,8.58550567626953,6.88744125366211,8.52390441894531,8.6471061706543,6.67259368896484,7.10228881835937,,2.56186370849609,6.88141403198242
22,1902,5.4517391204834,0.5,,,7.59495391845703,6.55458068847656,7.63302459716797,7.55688247680664,6.63087997436523,6.47828216552734,,4.05679779052734,6.56192092895508
22,1903,7.35610961914062,1,,,9.32620086669922,9.15144958496094,9.34491348266602,9.30748748779297,9.80190124511719,8.50099868774414,,3.61784019470215,6.94235153198242
22,1904,5.51786727905273,1,,,7.667626953125,6.64057006835938,8.07648391723633,7.25876998901367,7.87618637084961,5.40495376586914,,3.75225067138672,6.67775115966797
22,1905,,,,,,,,,,,,5.06647529602051,6.50513381958008
22,1906,5.84359130859375,1,,,7.92619934082031,7.0972526550293,8.05448303222656,7.79791564941406,8.16347732543945,6.02555961608887,,3.68193054199219,6.83062896728516
22,1907,6.06517028808594,1,,,8.28905639648437,6.67626037597656,8.41736907958984,8.16074371337891,7.21734466552734,6.13517608642578,,2.51116676330566,6.96880340576172
22,1908,5.48678588867188,1,,,7.31401214599609,6.70663909912109,7.35871353149414,7.26930999755859,7.10895690917969,6.30432167053223,,4.03946075439453,6.37982521057129
22,1909,5.11516571044922,1,,,6.91358184814453,6.22074890136719,7.10254745483398,6.72461547851563,7.16354141235352,5.27795600891113,,3.58004455566406,7.09782104492187
22,1910,,,,,,,,,,,,,
22,1911,,,,,,,,,,,,,
22,1912,,,,,,,,,,,,3.27720603942871,5.55159759521484
22,1913,7.95703277587891,1,,,8.12926483154297,8.24531860351562,8.32947845458984,7.92905120849609,8.62274703979492,7.86788940429688,,3.30733909606934,6.66720886230469
22,1914,5.46379241943359,1,,,6.49480667114258,6.94138488769531,6.79111633300781,6.19849700927734,8.11439208984375,5.7683780670166,,3.62027282714844,6.65365142822266
22,1981,6.90584945678711,0.5,,,8.1763313293457,8.20451812744141,8.49084930419922,7.86181335449219,7.36265335083008,9.04638290405273,,6.33057746887207,5.42131652832031
22,1982,,,,,,,,,,,,7.22226257324219,5.22133598327637
22,1983,6.3743579864502,0.5,,,7.49430847167969,8.12582702636719,7.79892730712891,7.18968963623047,7.92087631225586,8.33077774047852,,5.53974800109863,5.22853507995606
22,1984,6.22556533813477,1,,,7.38107452392578,6.57882308959961,7.70158920288086,7.06055908203125,7.16534423828125,5.99230194091797,,4.05046615600586,6.18867225646973
22,1985,6.44711456298828,1,,,7.82914428710937,7.082421875,8.30013427734375,7.35815353393555,7.64792861938477,6.51691436767578,,3.50399169921875,6.68887176513672
22,1986,4.91239776611328,1,4.4852409362793,5.09159622192383,,,,,3.50713577270508,5.30697441101074,3.72973747253418,2.81280689239502,4.65850257873535
22,1987,7.41542510986328,1,,,7.05774536132813,8.69377899169922,7.47789840698242,6.63759307861328,9.48879928588867,7.89875869750977,,3.13772830963135,6.76667785644531
22,1989,,,,,,,,,,,,4.49486351013184,5.46446495056152
22,1990,,,,,,,,,,,,3.47930145263672,
22,1991,6.87152404785156,1,,,9.20564880371094,8.38399047851562,9.1164436340332,9.29485321044922,8.71561431884766,8.05236740112305,,4.90040664672852,6.53088150024414
22,1992,6.51278533935547,1,,,7.87077331542969,8.23105087280273,8.26948852539062,7.4720573425293,8.2146598815918,8.24744186401367,,2.94264316558838,6.97301788330078
22,1995,5.65598487854004,1,5.36304359436035,2.59268741607666,,,,,4.35650901794434,5.45679130554199,5.81084823608398,3.21603126525879,6.88317642211914
22,1996,6.43913650512695,1,4.9587833404541,9.58252410888672,,,,,0,6.36637344360352,3.48662452697754,3.82779159545898,5.23377647399902
22,1999,7.05167083740234,1,,,8.88929824829102,6.12632598876953,9.00580978393555,8.77278671264648,6.2325798034668,6.02007217407227,,4.06185569763184,6.62444610595703
22,2001,6.33708190917969,1,6.19806289672852,6.48314743041992,,,,,5.27875022888184,7.62168426513672,4.98437805175781,3.16417465209961,5.6047664642334
22,2002,6.41107559204102,1,,,8.58175964355469,7.82453918457031,8.83302764892578,8.33049163818359,8.44873352050781,7.20034408569336,,2.6734245300293,6.73938903808594
22,2003,5.11362533569336,1,6.40275115966797,5.57485427856445,,,,,9.03472213745117,5.44980049133301,6.64391098022461,3.52457618713379,6.51085739135742
22,2005,5.03032722473145,0.5,,,7.58668365478516,5.85498428344727,7.70451583862305,7.46885223388672,5.90933723449707,5.80063171386719,,5.70733642578125,4.73011054992676
22,2006,,,,,,,,,,,,4.94623947143555,6.00540237426758
22,2007,7.62601013183594,1,,,8.20310363769531,7.85799179077148,8.27402877807617,8.13217849731445,8.08133850097656,7.63464508056641,,4.10429573059082,6.82668762207031
22,4236,,,,,,,,,,,,6.02012596130371,5.68041801452637
23,1703,6.59190673828125,0.5,,,8.41046752929688,8.18302154541016,9.0082145690918,7.81272125244141,8.88533401489258,7.48070907592773,,5.84170989990234,4.20112724304199
23,1704,5.18356323242188,1,5.64571113586426,4.4286937713623,,,,,4.68273124694824,5.94951515197754,5.77507019042969,3.12685832977295,7.09244079589844
23,1705,6.6275390625,1,4.8426456451416,7.98152694702148,,,,,0,5.57478485107422,4.04119148254395,3.74216651916504,4.4182201385498
23,1706,7.10470733642578,1,,,8.81550445556641,8.04569625854492,8.73585586547852,8.89515228271484,8.03190689086914,8.0594856262207,,3.7256290435791,6.09634742736816
23,1707,5.94650802612305,1,,,6.78960723876953,7.64764404296875,7.21296005249023,6.36625518798828,7.69378662109375,7.60242462158203,,4.7081428527832,5.58391036987305
23,1708,5.8620491027832,1,5.34863548278809,7.13169174194336,,,,,0,7.36648864746094,3.33078231811523,4.43850860595703,4.56347999572754
23,1709,,,,,,,,,,,,9.86956481933594,0.460489845275879
23,1714,,,,,,,,,,,,3.64217987060547,8
23,1716,5.68754196166992,0.5,,,8.71775512695313,6.39826431274414,8.81383285522461,8.62167816162109,6.18274154663086,6.61378707885742,,5.65097961425781,
23,1717,6.27456436157227,0.5,7.00233688354492,,,,,,5.93115921020508,7.05834350585937,7.31712341308594,5.78542251586914,0.306620693206787
23,1718,4.86743087768555,1,4.82044944763184,4.78868522644043,,,,,0,5.1824031829834,4.43709449768066,3.17939872741699,4.63610534667969
23,1719,5.11546745300293,1,6.30394058227539,8.46786270141602,,,,,2.61691093444824,8.3410285949707,4.91999702453613,2.9886905670166,5.60741233825684
23,1720,4.14988708496094,0.5,3.19008502960205,,,,,,0,3.65563163757324,2.66105480194092,5.48496284484863,4.42756614685059
23,1721,6.46729354858398,1,,,8.09483642578125,6.66252136230469,8.23612899780273,7.95354309082031,7.02519683837891,6.29984626770019,,3.77084083557129,6.18185806274414
23,1722,6.49178009033203,1,,,7.97332763671875,8.16185760498047,8.11300811767578,7.83364639282227,8.00577697753906,8.31793899536133,,3.98278617858887,6.21363143920898
23,1723,,,,,,,,,,,,5.54774513244629,5.85444183349609
23,1724,4.59052886962891,0.5,,,6.68582305908203,5.06043968200684,7.17079391479492,6.20085220336914,5.21307487487793,4.90780448913574,,4.74855346679688,4.37437934875488
23,1726,4.85292510986328,0.5,,,6.61374664306641,5.88362617492676,6.59473037719727,6.632763671875,6.14984130859375,5.61741104125977,,6.02829895019531,3.18081226348877
23,1727,,,,,,,,,,,,6.9205078125,
23,1728,5.34390258789062,0.5,,,6.78084106445313,6.64622421264648,7.47753143310547,6.08415145874023,6.27428207397461,7.01816635131836,,8.02171020507813,4.14638710021973
23,1729,6.34446678161621,0.5,,,7.58618545532227,8.04538269042969,7.90862274169922,7.26374816894531,7.62532501220703,8.4654411315918,,6.22101707458496,4.47598037719727
23,1731,,,,,,,,,,,,6.49533233642578,
23,1733,5.83584022521973,1,,,7.56188125610352,7.2057731628418,7.88764190673828,7.23612060546875,7.0730827331543,7.3384635925293,,4.38068580627441,5.34404373168945
